sp001-000001_RV_01_1-17	मातापितृभ्याम् जगतो नमो वामार्धजानये
sp001-007485_KS_06_16-95	प्राकारो वरणः सालः इत्यमरः
sp001-007486_KS_06_16-95	अत एव गुप्तावपि संवरणेऽपि मनोहरम्
sp001-007487_KS_06_16-95	अकृत्रिमदुर्गसंवरणमिति भावः
sp001-007488_KS_06_16-95	जितेति
sp001-007489_KS_06_16-95	यत्र पुरे नागाः गजाः जितम् सिंहेभ्यः भयम् यैस्ते तथोक्ताः
sp001-007490_KS_06_16-95	सिंहाधिकबलाः इत्यर्थः
sp001-007491_KS_06_16-95	नाथस्तु पदम् तुषारस्रुतिधौतरक्तम् इत्येतत् विरोधभयात् वीतवीतभयाः इति पपाठ
sp001-007492_KS_06_16-95	तथा न भेतव्यम् तत्र वनगजानाम् सिंहहतत्वाभिधानात्
sp001-007493_KS_06_16-95	अत्र तु ओषधिप्रस्थगजानाम् हिमवन्महिम्ना सिंहातिरेकसम्भवेन अविरोधादिति
sp001-007494_KS_06_16-95	वीतवीतभयाः इति पाठे वीतम् विगतम् वीतात् पादाङ्कुशकर्मभ्याम् भयम् येषाम् ते तथोक्ताः
sp001-007495_KS_06_16-95	स्वभावविनीताः इत्यर्थः
sp001-007496_KS_06_16-95	पादकर्मयुतम् प्रोक्तम् यातमङ्कुशावारणम्
sp001-007497_KS_06_16-95	उभयम् वीतमाख्यातम् इति यादवः
sp001-007498_KS_06_16-95	अश्वाः बिलयोनयः बिलसम्भवाः
sp001-007499_KS_06_16-95	अन्यत्र तु न तथेति वैचित्र्यम्
sp001-007500_KS_06_16-95	उक्तम् च अमृतात् बाष्पतो वह्नेः वेदेभ्योण्डाच्च गर्भतः
sp001-007501_KS_06_16-95	साम्नो हयानामुत्पत्तिः सप्तधा परिकीर्तिता इति
sp001-007502_KS_06_16-95	यक्षाः प्रसिद्धाः
sp001-007503_KS_06_16-95	किम्पुरुषाः किन्नराश्च पौराः पुरजनाः
sp001-007504_KS_06_16-95	वनदेवताः एव योषितः
sp001-007505_KS_06_16-95	न तु मानुष्यः इत्यर्थः
sp001-007506_KS_06_16-95	शिखरेति
sp001-007507_KS_06_16-95	यत्र पुरे शिखरेषु आसक्ताः मेघाः एषाम् तेषाम् वेश्मनाम् सम्बन्धिनः
sp001-007508_KS_06_16-95	अनुगर्जितानि प्रतिगर्जितानि तैः सन्दिग्धाः मुरजस्वनाः
sp001-007509_KS_06_16-95	करणैः तालव्यवस्थापकैः ताडनविशेषैः
sp001-007510_KS_06_16-95	तदुक्तम् राजकन्दर्पेण
sp001-007511_KS_06_16-95	नृत्यवादित्रगीतानाम् प्रयोगवशभेदिनाम्
sp001-007512_KS_06_16-95	संस्थानम् ताडनम् रोधः करणानि प्रचक्षते इति
sp001-007513_KS_06_16-95	व्यज्यन्ते स्फुटीक्रियन्ते
sp001-007514_KS_06_16-95	यत्रेति
sp001-007515_KS_06_16-95	यत्र नगरे विलोलानि चञ्चलानि विटपेषु अंशुकानि येषाम् तैः
sp001-007516_KS_06_16-95	कल्पद्रुमैः एव
sp001-007517_KS_06_16-95	अपौरादरेण पौरादरम् विनैव निर्मिता
sp001-007518_KS_06_16-95	अयत्नसिद्धा इत्यर्थः
sp001-007519_KS_06_16-95	गृहेषु यानि यन्त्राणि आधारदारूणि तेषु पताकाः तासाम् श्रीः सम्भवतीति शेषः
sp001-007520_KS_06_16-95	तत्र लम्बाम्बराः कल्पतरवः एव वैजयन्तीति सम्भाव्यन्ते इत्यर्थः
sp001-007521_KS_06_16-95	यत्रेति
sp001-007522_KS_06_16-95	यत्र पुरे नक्तम् रात्रौ स्फटिकहर्म्येषु आपानभूमिषु पानगोष्ठीप्रदेशेषु ज्योतिषाम् नक्षत्राणाम्
sp001-007523_KS_06_16-95	प्रतिबिम्बानि उपहारताम् पुष्पोपहारत्वम् मौक्तिकोपहारत्वम् वा प्राप्नुवन्ति
sp001-007524_KS_06_16-95	यत्रेति
sp001-007525_KS_06_16-95	यत्र पुरे दुर्दिनेषु मेघाच्छन्नदिवसेषु नक्तम् ओषधीनाम् तृणज्योतिषाम् प्रकाशेन
sp001-007526_KS_06_16-95	सञ्चरन्ते एभिरिति सञ्चराः पन्थानः
sp001-007527_KS_06_16-95	गोचरसञ्चर इत्यादिना घप्रत्ययान्तः निपातः
sp001-007528_KS_06_16-95	दर्शितसञ्चराः प्रकाशितमार्गाः अभिसारिकाः कान्तार्थिन्यः
sp001-007529_KS_06_16-95	कान्तार्थिनी तु या याति सङ्केतम् साभिसारिका इत्यमरः
sp001-007530_KS_06_16-95	तमिस्राणाम् तमसाम्
sp001-007531_KS_06_16-95	कृद्योगात्कर्मणि षष्ठी
sp001-007532_KS_06_16-95	अनभिज्ञाः
sp001-007533_KS_06_16-95	तमांसि नाभिजानन्तीत्यर्थः
sp001-007534_KS_06_16-95	यौवनान्तमिति
sp001-007535_KS_06_16-95	यस्मिन्पुरे वयः यौवनान्तम् यौवनावधिकम्
sp001-007536_KS_06_16-95	सर्वेपि अजराः इत्यर्थः
sp001-007537_KS_06_16-95	तथा कुसुमायुधात् कामात्
sp001-007538_KS_06_16-95	अन्यः इति शेषः
sp001-007539_KS_06_16-95	अन्तकः मृत्युः न
sp001-007540_KS_06_16-95	अस्तीति शेषः
sp001-007541_KS_06_16-95	विरहिणाम् तादृक् दुःखोत्पादकत्वात् अन्तकत्त्वोपचारः
sp001-007542_KS_06_16-95	कामम् विना मृत्युर्नास्तीत्यर्थः
sp001-007543_KS_06_16-95	अत एव तत्कार्यभूतमरणाभाव इत्याशयोन आह
sp001-007544_KS_06_16-95	रतीति
sp001-007545_KS_06_16-95	रतिखेदसमुत्पन्ना निद्रा सुप्तिः एव सञ्ज्ञाविपर्ययः चेतनापगमः
sp001-007546_KS_06_16-95	न तु दीर्घनिद्रारूपः इत्यर्थः
sp001-007547_KS_06_16-95	अत्रत्याः सर्वे अजरामराः इति श्लोकतात्पर्यार्थः
sp001-007548_KS_06_16-95	अन्तयति अन्तम् करोतीत्यन्तकः
sp001-007549_KS_06_16-95	अन्तयतेः तत्करोतीति ण्यन्तात् ण्वुल्प्रत्ययः
sp001-007550_KS_06_16-95	भ्रूभेदिभिरिति
sp001-007551_KS_06_16-95	यत्र पुरे प्रियाः युवानः भ्रूभेदिभिः भ्रूभङ्गवद्भिः सकम्पाः ओष्ठाः येषु तैः
sp001-007552_KS_06_16-95	ललितानि अङ्गुलितर्जनानि येषु तैः
sp001-007553_KS_06_16-95	स्त्रीणाम् कोपैः मानाख्यैः आप्रसादार्थिनः आप्रसादम् प्रसादपर्यन्तम् अर्थिनः याचकाः कृताः
sp001-007554_KS_06_16-95	न तु शत्रुकोपैरिति भावः
sp001-007555_KS_06_16-95	सन्तानकेति
sp001-007556_KS_06_16-95	किञ्चेति चार्थः
sp001-007557_KS_06_16-95	सन्तानकतरोः छायासु सुप्ताः विद्याधराः देवताविशेषाः त एव अध्वगाः यस्मिंस्तत् तथोक्तम्
sp001-007558_KS_06_16-95	गन्धवत् गन्धाढ्यम् गन्धमादनो नाम गिरिः यस्य पुरस्य बहिः भवम् बाह्यम् उपवनम् आरामः
sp001-007559_KS_06_16-95	सन्तानकतरुच्छायेत्यत्र पूर्वपदार्थबाहुल्यसम्भवेऽपि शलभच्छायम् इक्षुच्छायम् इतिवत्
sp001-007560_KS_06_16-95	समर्थच्छायानिष्पत्तेः तदपेक्षाभावात् छाया बाहुल्ये इति नपुंसकत्वम् नास्तीति अनुसन्धेयम्
sp001-007561_KS_06_16-95	अत्र गन्धवत् गन्धमादनम् इत्यागन्तुकः पाठः
sp001-007562_KS_06_16-95	प्राचीन पाठस्तु सुगन्धिर्गन्धमादनः इति पुंल्लिङ्गान्तः
sp001-007563_KS_06_16-95	अत एव क्षीरस्वामिना गन्धमादनमन्ये च इत्यत्र गन्धेन मादयतीति गन्धमादन इति व्याख्याय
sp001-007564_KS_06_16-95	प्रयोगे च पुल्लिङ्गता दृश्यते इति आशयेन उक्तम् सुगन्धिर्गन्धमादनः इति कालिदास इति
sp001-007565_KS_06_16-95	अथेति
sp001-007566_KS_06_16-95	अथ ते दिवि भवाः दिव्याः मुनयः हिमवतः इदम् हैमवतम्
sp001-007567_KS_06_16-95	पुरम् प्रेक्ष्य स्वर्गाभिसन्धिना स्वर्गोद्देशेन यत्सुकृतम् ज्योतिष्टोमाद्यनुष्ठानम् तत् स्वर्गाभिसन्धिसुकृतम् वञ्चनाम् प्रतारणामिव मेनिरे
sp001-007568_KS_06_16-95	हिमवन्नगरम् अवेक्ष्य स्वर्गस्य पुण्यफलत्वम् वदता वेदेन वयम् विप्रलब्धाः इत्यर्थः
sp001-007569_KS_06_16-95	स्वर्गात् अतिरमणीयमिति भावः
sp001-007570_KS_06_16-95	त इति
sp001-007571_KS_06_16-95	लिखितानलनिश्चलैः
sp001-007572_KS_06_16-95	चित्रगतज्वलननिष्पन्दैरिति वेगप्रकर्षोक्तिः
sp001-007573_KS_06_16-95	जटाभारैः उपलक्षिताः ते मुनयः
sp001-007574_KS_06_16-95	द्वारि तिष्ठन्तीति द्वाःस्थाः द्वारपालकाः
sp001-007575_KS_06_16-95	प्रतिहारे द्वारपाल द्वाःस्थ द्वाःस्थितदर्शकाः इत्यमरः
sp001-007576_KS_06_16-95	उन्मुखैः ऊर्ध्वमुखैः द्वाःस्थैः वीक्षिताः सन्तः
sp001-007577_KS_06_16-95	न तु विनिवारिताः इत्यर्थः
sp001-007578_KS_06_16-95	गिरेः हिमवतः सद्मनि वेगात् अवतेरुः अवतीर्णवन्तः
sp001-007579_KS_06_16-95	गगनादिति
sp001-007580_KS_06_16-95	गगनात् अवतीर्णा अवरुढा
sp001-007581_KS_06_16-95	यथावृद्धम् वृद्धानुक्रमेण स्थिताः पुरःसराः अग्रेसराः यस्याम् सा तथोक्ता
sp001-007582_KS_06_16-95	अनुपसर्जनाधिकारात् न ङीप्
sp001-007583_KS_06_16-95	सा मुनिपरम्परा मुनिपङ्क्तिः तोयान्तः तोयाभ्यन्तरे भास्कराली प्रतिबिम्बितार्कपङ्क्तिरिव रेजे
sp001-007584_KS_06_16-95	एतेन मुनीनाम् तेजस्वित्वेऽपि सुखसन्दर्शनम् सूचयति
sp001-007585_KS_06_16-95	भास्कराणाम् भूयिष्ठत्वसम्भावनार्थम् तोयान्तः इत्युक्तम्
sp001-007586_KS_06_16-95	अत एव बहुत्वसिद्धिश्च
sp001-007587_KS_06_16-95	तानिति
sp001-007588_KS_06_16-95	गिरिः हिमवान् अर्घ्यम् अर्घार्थम् जलम् आदाय सारगुरुभिः अन्तःसारदुर्भरैः
sp001-007589_KS_06_16-95	पादन्यासैः वसुन्धराम् नमयन् अधः प्रापयन्
sp001-007590_KS_06_16-95	अर्घमर्हन्तीति अर्घ्यान् पूज्यान्
sp001-007591_KS_06_16-95	दण्डादित्वात् यप्रत्ययः
sp001-007592_KS_06_16-95	तान् मुनीन् दूरात् प्रत्युद्ययौ
sp001-007593_KS_06_16-95	धात्विति
sp001-007594_KS_06_16-95	धातुवत् ताम्रः अधरः यस्य सः तथोक्तः
sp001-007595_KS_06_16-95	अन्यत्र धातुरेव ताम्रः अधरः यस्य
sp001-007596_KS_06_16-95	प्रांशुः उन्नतः
sp001-007597_KS_06_16-95	उभयत्रापि समानम्
sp001-007598_KS_06_16-95	देवदारुवत् बृहन्तौ भुजौ यस्य सः तथोक्तः
sp001-007599_KS_06_16-95	देवदारव एव बृहन्तौ भुजौ यस्येति अन्यत्र
sp001-007600_KS_06_16-95	प्रकृत्या स्वभावेनैव शिलावत् उरः यस्य सः शिलोरस्कः
sp001-007601_KS_06_16-95	शिलैवेत्यन्यत्र उरःप्रभृतिभ्यः कप् इति कप्
sp001-007602_KS_06_16-95	अतः हिमवानिति सुव्यक्तः
sp001-007603_KS_06_16-95	वर्तमाने क्तः
sp001-007604_KS_06_16-95	सत्यम् स एवायम् हिमवानिति तद्धर्मप्रत्यभिज्ञानात् अवधारितः इत्यर्थः
sp001-007605_KS_06_16-95	विधीति
sp001-007606_KS_06_16-95	सः हिमवान् विधिना शास्त्रेण प्रयुक्तसत्कारैः कृतार्चनैः
sp001-007607_KS_06_16-95	शुद्धकर्मभिः अदुष्टचरितैः
sp001-007608_KS_06_16-95	शुद्धान्तप्रवेशार्हैः इत्यर्थः
sp001-007609_KS_06_16-95	तैः मुनिभिः स्वयम् मार्गस्य दर्शयतीति दर्शको दर्शयिता सन्
sp001-007610_KS_06_16-95	पश्यतेः ण्यन्तात् ण्वुल्प्रत्ययः
sp001-007611_KS_06_16-95	शुद्धान्तम् अन्तःपुरम् आक्रमयामास प्रवेशयामास इत्यर्थः
sp001-007612_KS_06_16-95	अत्र क्रमेः अगत्यर्थत्वात् गतिबुद्धि इत्यादिना तैरित्यस्य न कर्मत्वम्
sp001-007613_KS_06_16-95	तत्रेति
sp001-007614_KS_06_16-95	वेत्रम् लताविशेषः
sp001-007615_KS_06_16-95	तत्र शुद्धान्ते वेत्रासनासीनान् वेत्रमयविष्टरोपविष्टान् ईश्वरान् प्रभून् मुनीन् भूधरेश्वरः हिमवान्
sp001-007616_KS_06_16-95	कृतासनपरिग्रहः
sp001-007617_KS_06_16-95	उपविष्टः सन् इत्यर्थः
sp001-007618_KS_06_16-95	प्राञ्जलिः कृताञ्जलिः सन्
sp001-007619_KS_06_16-95	इति एवम् वाचम् उवाच
sp001-007620_KS_06_16-95	अपेति
sp001-007621_KS_06_16-95	अतर्कितोपपन्नम् अविचारितमेवोपगतम्
sp001-007622_KS_06_16-95	अत्यन्ताऽसम्भावितमित्यर्थः
sp001-007623_KS_06_16-95	वः युष्माकम् दर्शनम् अपमेघोदयम् वर्षम्
sp001-007624_KS_06_16-95	अनभ्रा वृष्टिः
sp001-007625_KS_06_16-95	तथा अदृष्टम् कुसुमम् यस्य तत् तथोक्तम् फलम् च तत् मे प्रतिभाति
sp001-007626_KS_06_16-95	अतिदुर्लभलाभः संवृत्तः इत्यर्थः
sp001-007627_KS_06_16-95	अत्र मेघोदयकुसुमरूपकारणयोः अभावेऽपि वर्षफलरूपकार्ययोः उदयाभिधानात् विभावना
sp001-007628_KS_06_16-95	मुनिदर्शनस्य विशिष्टवृत्तित्वेन च रूपणात् रूपकालङ्कारश्चेति उभयोः संसृष्टिः
sp001-007629_KS_06_16-95	मूढमिति
sp001-007630_KS_06_16-95	भवदनुग्रहात् आत्मानम् माम् मूढम् बुद्धिम् विनाकृतम् बुद्धमिव मूढः भूत्वा यः बुद्धवान् तमिव
sp001-007631_KS_06_16-95	कर्तरि क्तः
sp001-007632_KS_06_16-95	आयसम् अयोविकारम् हैमीभूतम्
sp001-007633_KS_06_16-95	आयसत्वम् विहाय सौवर्णत्वम् प्राप्तमिव इत्यर्थः
sp001-007634_KS_06_16-95	भूमेः भूलोकात् दिवम् स्वर्गम् आरुढमिव मन्ये
sp001-007635_KS_06_16-95	ज्ञानरूपस्थानि अद्य मे परम् उत्कृष्यन्त इति भावः
sp001-007636_KS_06_16-95	अद्येति
sp001-007637_KS_06_16-95	अद्यप्रभृति इत आरभ्य भूतानाम् प्राणिनाम् शुद्धये अधिगम्योऽस्मि
sp001-007638_KS_06_16-95	शुद्ध्यर्थिनाम् तीर्थभूतोऽस्मीत्यर्थः
sp001-007639_KS_06_16-95	भवदागमनादिति शेषः
sp001-007640_KS_06_16-95	हि यस्मात्
sp001-007641_KS_06_16-95	यत् अर्हद्भिः सद्भिः अध्यासितम् अधिष्ठितम्
sp001-007642_KS_06_16-95	जुष्टमिति यावत्
sp001-007643_KS_06_16-95	तत्तीर्थम् प्रचक्षते
sp001-007644_KS_06_16-95	निपानागमयोस्तीर्थमृषिजुष्टजले गुरौ इत्यमरः
sp001-007645_KS_06_16-95	अवैमीति
sp001-007646_KS_06_16-95	हे द्विजोत्तमाः आत्मानम् माम् द्वयेनैव पूतम् शुद्धम् अवैमि अव गच्छामि
sp001-007647_KS_06_16-95	केन द्वयेन
sp001-007648_KS_06_16-95	मूर्ध्नि गङ्गाप्रपातेन मन्दाकिनीपातेन
sp001-007649_KS_06_16-95	वः युष्माकम् धौतयोः क्षालितयोः पादयोः अम्भसा च
sp001-007650_KS_06_16-95	गङ्गाजलवत् पादाम्भसः पावनत्वमिति औपम्यम् गम्यते
sp001-007651_KS_06_16-95	तच्च प्रस्तुताप्रास्तुतयोः इति दीपकालङ्कारः
sp001-007652_KS_06_16-95	प्रेयः प्रियतराख्यानम् इति लक्षणात् प्रेयोऽलङ्कार इति केचित्
sp001-007653_KS_06_16-95	जङ्गममिति
sp001-007654_KS_06_16-95	हे मुनयः द्विरूपम् जङ्गमस्थावरात्मकत्वात् द्विप्रकारकमपि मे वपुः
sp001-007655_KS_06_16-95	विभक्तानुग्रहम् विभज्य कृतप्रसादम् मन्ये
sp001-007656_KS_06_16-95	कुतः
sp001-007657_KS_06_16-95	जङ्गमम् वपुः वः युष्माकम् प्रैष्यभावे कैङ्कर्ये स्थितमिति शेषः
sp001-007658_KS_06_16-95	प्रादूहोढोढ्यैषेष्येषु वृद्धिर्वक्तव्या इति वृद्धिः
sp001-007659_KS_06_16-95	नियोज्यकिङ्करप्रैष्यभुजिष्यपरिचारकाः इत्यमरः
sp001-007660_KS_06_16-95	स्थावरम् वपुः चरणाङ्कितम्
sp001-007661_KS_06_16-95	अयमेव हि महान् अनुग्रहः दासजनस्य यत्कर्मसु नियोजनम् मूर्धनि पादन्यासश्चेति तात्पर्यार्थः
sp001-007662_KS_06_16-95	भवदिति
sp001-007663_KS_06_16-95	व्याप्ताः दिगन्ताः यैः तानि व्याप्तदिगन्तानि
sp001-007664_KS_06_16-95	महान्त्यपीत्यर्थः
sp001-007665_KS_06_16-95	मे मम अङ्गानि भवत्सम्भावनोत्थाय युष्मदनुग्रहजन्याय मूर्च्छते व्याप्नुवते
sp001-007666_KS_06_16-95	परितोषाय न प्रभवन्ति न पर्याप्नुवन्ति
sp001-007667_KS_06_16-95	अलमर्थयोगात् चतुर्थी
sp001-007668_KS_06_16-95	यथा महत्स्वपि मद्गात्रेषु न माति तथा मे हर्षः वर्धते इत्यर्थः
sp001-007669_KS_06_16-95	नेति
sp001-007670_KS_06_16-95	भास्वताम् तेजस्विनाम् विवस्वताम् च वः युष्माकम् दर्शनेन केवलम्
sp001-007671_KS_06_16-95	दरीसंस्थम् गुहागतम् तमः ध्वान्तरूपमेव न अपास्तम्
sp001-007672_KS_06_16-95	किन्तु मे अन्तर्गतम् अन्तरात्मगतम् रजसः रजोगुणात् परम् आन्तरम् तमः अज्ञानरूपमपि अपास्तम्
sp001-007673_KS_06_16-95	रजस्तु पादन्यासैरेव अपास्तमिति भावः
sp001-007674_KS_06_16-95	प्रसिद्धैः भास्वद्भिः बाह्यम् तमः अपास्यते
sp001-007675_KS_06_16-95	एभिस्तु आन्तरमपीति व्यतिरेको व्यज्यते
sp001-007676_KS_06_16-95	कर्तव्यमिति
sp001-007677_KS_06_16-95	कर्तव्यम् कार्यम् वः युष्माकम् न पश्यामि
sp001-007678_KS_06_16-95	निःस्पृहत्वादिति भावः
sp001-007679_KS_06_16-95	अथ स्यात् चेत् विद्येत यदि किम् नोपपद्यते किम् नाम न सम्भवति
sp001-007680_KS_06_16-95	सर्वम् सुलभमेवेत्यर्थः
sp001-007681_KS_06_16-95	अथवा किमत्र प्रयोजनचिन्तया इत्याह
sp001-007682_KS_06_16-95	मत्पावनाय मच्छोधनायैव भवताम् इह विषये प्रस्थानम्
sp001-007683_KS_06_16-95	इमम् देशम् उद्दिश्य इदम् प्रयाणमित्यर्थः
sp001-007684_KS_06_16-95	मन्ये तर्कयामि
sp001-007685_KS_06_16-95	तथापीति
sp001-007686_KS_06_16-95	तथापि भवताम् निःस्पृहत्वेपि कस्मिंश्चित् कर्मणीति शेषः
sp001-007687_KS_06_16-95	आज्ञामिदम् कुरु
sp001-007688_KS_06_16-95	इत्यादेशम् तावत् इदानीम् मे मह्यम् दातुम् अर्हथ
sp001-007689_KS_06_16-95	मदनुग्रहबुद्ध्येति भावः
sp001-007690_KS_06_16-95	हि यस्मात् किङ्कराः भृत्याः
sp001-007691_KS_06_16-95	प्रभवन्तीति प्रभविष्णुषु प्रभुषु विषये
sp001-007692_KS_06_16-95	भुवश्च इति इष्णुच्प्रत्ययः
sp001-007693_KS_06_16-95	विशेषेण नियोगः विनियोगः
sp001-007694_KS_06_16-95	प्रेषणमेव प्रसादः अनुग्रहः येषाम् ते तथोक्ताः
sp001-007695_KS_06_16-95	अन्यथा स्वस्वामिभावः निष्फलः इति भावः
sp001-007696_KS_06_16-95	एत इति
sp001-007697_KS_06_16-95	किम् बहुना एते वयम् अमी दाराः इयम् कुलस्य जीवितम् प्राणभृताम् परमप्रेमास्पदम् इत्यर्थः
sp001-007698_KS_06_16-95	कन्या
sp001-007699_KS_06_16-95	अत्र येषाम् मध्ये येन जनेन वः कार्यम् प्रयोजनम् ब्रूत
sp001-007700_KS_06_16-95	तमिति शेषः
sp001-007701_KS_06_16-95	येन सोपि दीयते इति भावः
sp001-007702_KS_06_16-95	रत्नहिरण्यादिकम् तु न मे गण्यमित्याह
sp001-007703_KS_06_16-95	बाह्यवस्तुषु कनकरत्नादिषु अनास्था अनादरः
sp001-007704_KS_06_16-95	प्रसज्यप्रतिषेधेऽपि नञ्समासः इष्यते
sp001-007705_KS_06_16-95	अदेयम् न किञ्चिदस्तीति भावः
sp001-007706_KS_06_16-95	इतीति
sp001-007707_KS_06_16-95	इति ऊचिवान् उक्तवान्
sp001-007708_KS_06_16-95	वचेः क्वसुप्रत्ययः
sp001-007709_KS_06_16-95	हिमालयः हिमवान् गुहानाम् मुखेषु विवरेषु विसर्पतीति
sp001-007710_KS_06_16-95	तथोक्तेन प्रतिशब्देन तमेव पूर्वोक्तमेवार्थम् द्विः द्विवारम्
sp001-007711_KS_06_16-95	द्वित्रिचतुर्भ्यः सुच् इति सुच्प्रत्ययः
sp001-007712_KS_06_16-95	व्याजहार बभाषे
sp001-007713_KS_06_16-95	अथेति
sp001-007714_KS_06_16-95	अथ अनन्तरम् ऋषयः उदाहरणानि कथाप्रसङ्गाः त एव वस्तूनि अर्थाः
sp001-007715_KS_06_16-95	तेषु अग्रम् नयतीति अग्रणीः तम् अग्रगण्यम् प्रगल्भम्
sp001-007716_KS_06_16-95	सत्सूद्विष इत्यादिना क्विप्
sp001-007717_KS_06_16-95	अग्रग्रामाभ्याम् नयतेरिति वक्तव्यम् इति णत्वम्
sp001-007718_KS_06_16-95	अङ्गिरसम् नाम ऋषिम् नोदयामासुः प्रतिवक्तुम् प्रेरयामासुः
sp001-007719_KS_06_16-95	सः अङ्गिराः भूधरम् हिमवन्तम् प्रत्युवाच
sp001-007720_KS_06_16-95	उपपन्नमिति
sp001-007721_KS_06_16-95	इदम् एते वयममी दाराः इत्याद्युक्तम् सर्वम् अतः परम्
sp001-007722_KS_06_16-95	अतोऽधिकमपि त्वयि उपपन्नम् युज्यते
sp001-007723_KS_06_16-95	तथाहि
sp001-007724_KS_06_16-95	ते मनसः शिखराणाम् च समुन्नतिः सदृशी
sp001-007725_KS_06_16-95	शिखराणीव मनः महोन्नतमित्यर्थः
sp001-007726_KS_06_16-95	किम् नाम दुष्करम् उन्नतचित्तानामिति भावः
sp001-007727_KS_06_16-95	प्रस्तुताप्रस्तुतयोः मनः शिखरयोः औपम्यस्य गम्यत्वात् दीपकालङ्कारः
sp001-007728_KS_06_16-95	स्थान इति
sp001-007729_KS_06_16-95	त्वाम् स्थावरात्मानम् स्थावररूपिणम् विष्णुम् आहुः
sp001-007730_KS_06_16-95	स्थावराणाम् हिमालयः इति गीतावचनात्
sp001-007731_KS_06_16-95	स्थाने युक्तम्
sp001-007732_KS_06_16-95	युक्तार्थे अव्ययमेतत्
sp001-007733_KS_06_16-95	युक्ते द्वे साम्प्रतम् स्थाने इत्यमरः
sp001-007734_KS_06_16-95	तथाहि
sp001-007735_KS_06_16-95	ते तव कुक्षिः चराचराणाम् जङ्गमस्थावररूपिणाम् भूतानाम् पृथिव्यादीनाम् आधारताम् गतः
sp001-007736_KS_06_16-95	तवेव विष्णोः कुक्षिः एवम्भूतः इति भावः
sp001-007737_KS_06_16-95	गामिति
sp001-007738_KS_06_16-95	नागः शेषाहिः मृणालमृदुभिः बिसकोमलैः फणैः गाम् भुवम् कथम् अधास्यत् धारयेत्
sp001-007739_KS_06_16-95	त्वम् आरसातलमूलात् पातालपर्यन्तम्
sp001-007740_KS_06_16-95	विकल्पादसामासः
sp001-007741_KS_06_16-95	नावालम्बिष्यथाश्चेत् पादैः नावलम्बथा यदि
sp001-007742_KS_06_16-95	त्वदवलम्बनादेव भुजगराजोऽपि भुवम् बिभर्तीत्यर्थः
sp001-007743_KS_06_16-95	अत्र क्रियातिपत्त्यभावात् लृङ्प्रयोगः चिन्त्यः
sp001-007744_KS_06_16-95	अच्छिन्नेति
sp001-007745_KS_06_16-95	अच्छिन्नाः अविच्छिन्नाः अमलाश्च सन्तानाः प्रबन्धाः प्रवाहाश्च
sp001-007746_KS_06_16-95	यासाम् ताः तथोक्ताः समुद्रोर्मिभिः अनिवारिताः
sp001-007747_KS_06_16-95	पारगमनात् अन्तःप्रवेशाच्चेति भावः
sp001-007748_KS_06_16-95	ते तव कीर्तयः सरितश्च गङ्गादयः पुण्यत्वात् पवित्रत्वात् लोकान् पुनन्ति पावयन्ति
sp001-007749_KS_06_16-95	लोकपावनाः खलु पुण्यश्लोकाः इति भावः
sp001-007750_KS_06_16-95	केवलप्रकृतविषयः तुल्ययोगितालङ्कारः
sp001-007751_KS_06_16-95	यथैवेति
sp001-007752_KS_06_16-95	गङ्गा भागीरथी
sp001-007753_KS_06_16-95	प्रभवति अस्मादिति प्रभवः तेन कारणेन
sp001-007754_KS_06_16-95	परमे तिष्ठतीति परमेष्ठिनः विष्णोः
sp001-007755_KS_06_16-95	परमे कित्प्रत्ययः
sp001-007756_KS_06_16-95	तत्पुरुषे कृति बहुलम् इत्यलुक्
sp001-007757_KS_06_16-95	परमेबर्हिर्दिव्यग्निभ्यः स्थः इति षत्वम्
sp001-007758_KS_06_16-95	पादेन चरणेन यथैव श्लाघ्यते प्रशस्यते तथैव द्वितीयेन प्रभवेण उच्छिरसा त्वया श्लाघ्यते
sp001-007759_KS_06_16-95	हरिचरणवत् तीर्थस्यापि तीर्थभूतः त्वमिति भावः
sp001-007760_KS_06_16-95	तिर्यगिति
sp001-007761_KS_06_16-95	तिर्यक् ऊर्ध्वम् अधस्ताच्च व्यापकः
sp001-007762_KS_06_16-95	सर्वव्यापीत्यर्थः
sp001-007763_KS_06_16-95	महिमा महत्त्वम् हरेः विष्णोः त्रिषु विक्रमेषु उद्यतस्य सतः आसीत्
sp001-007764_KS_06_16-95	त्रिविक्रमोद्यतस्य अस्ति कदाचिदेव न तु सर्वदा इत्यर्थः
sp001-007765_KS_06_16-95	तव तु व्यापकः महिमा स्वाभाविकः
sp001-007766_KS_06_16-95	नित्यसिद्धः इत्यर्थः
sp001-007767_KS_06_16-95	यज्ञेति
sp001-007768_KS_06_16-95	यज्ञभागभुजाम् इन्द्रादीनाम् मध्ये पदमातस्थुषा निहितवता त्वया उच्चैः उन्नतम् हिरण्यस्य विकारः हिरण्मयम्
sp001-007769_KS_06_16-95	दाण्डिनायनहास्तिनायन इत्यादि निपातनात्साधुः
sp001-007770_KS_06_16-95	सुमेरोः श्रृङ्गम् शिखरम्
sp001-007771_KS_06_16-95	प्राधान्यम् च ध्वन्यते
sp001-007772_KS_06_16-95	श्रृङ्गम् प्राधान्यसान्वोश्च इत्यमरः
sp001-007773_KS_06_16-95	वितथीकृतम् व्यर्थीकृतम्
sp001-007774_KS_06_16-95	तस्य यज्ञभागाभावादिति भावः
