sp001-000001_RV_01_1-17	mAtApitfByAm jagato namo vAmArDajAnaye
sp001-007135_KS_05	sADurvArDuzike cArO sajjane cABiDeyavat iti viSvaH
sp001-007136_KS_05	SmaSAnaSUlasya SmaSAnaBUminiKAtasya vaDyaSaNkoH vEdikI vedoktA
sp001-007137_KS_05	yUpo nAma paSubanDanasADanaBUtaH saMskftadAruviSezaH tasya satkriyA
sp001-007138_KS_05	prokzaRAByukzaRAdi saMskAraH yUpasatkriyA nApekzyate nezyate
sp001-007139_KS_05	yaTA SmaSAnaSUle yUpasatkriyA na kriyate taTA tvamapi tasmE na Gawase iti tAtparyArTaH
sp001-007140_KS_05	itIti
sp001-007141_KS_05	iti evam prakAreRa dvijAtO dvije pratikUlavAdini sati
sp001-007142_KS_05	ravepamAnena caYcalena aDareRa aDarozWena lakzyaH anumeyaH kopaH kroDaH yasyAH taToktayA tayA pArvatyA
sp001-007143_KS_05	upAntalohite prAntarakte vilocane vikuYcite kuwilite BrUlate yasmiMstat taTA
sp001-007144_KS_05	saBrUBaNgamityarTaH
sp001-007145_KS_05	tiryak sAci Ahite nihite
sp001-007146_KS_05	anAdarAt tiryak Ekzyata ityarTaH
sp001-007147_KS_05	uvAceti
sp001-007148_KS_05	aTa enam brahmacAriRam uvAca ca
sp001-007149_KS_05	kimiti
sp001-007150_KS_05	paramArTataH tattvataH haram na vetsi na jAnAsi nUnam
sp001-007151_KS_05	kutaH
sp001-007152_KS_05	yataH mAm evamuktayA rItyA aTa bravIzi
sp001-007153_KS_05	bruvaH paYcAnAmAditaH iti rUpasidDiH
sp001-007154_KS_05	ajYAnAdeva ayam SivadvezaH taveti ASayena Aha
sp001-007155_KS_05	mandAH mfQAH mUQAlpApawunirBAgyA mandAH ityamaraH
sp001-007156_KS_05	lokasAmAnyam itarajanasADAraRam na BavatIti alokasAmAnyam
sp001-007157_KS_05	acintyahetukam durboDakAraRakam mahAtmanAm caritam
sp001-007158_KS_05	dvizanti hetvaparijYAnAt dUzayanti
sp001-007159_KS_05	vidvAMsastu koऽpyatra heturastIti bahu manyante ityarTaH
sp001-007160_KS_05	samprati amaNgalAByAsaratim ityAdyuktam dUzaRajAtam
sp001-007161_KS_05	vipat ityAdiBiH zaqBiH SlokEH parihartum AraBate
sp001-007162_KS_05	vipaditi
sp001-007163_KS_05	vipatpratIkArapareRa
sp001-007164_KS_05	anarTaparihArArTinA ityarTaH
sp001-007165_KS_05	upasargasya GaYyamanuzye bahulam iti dIrGaH
sp001-007166_KS_05	BUtisamutsukena ESvaryakAmena vA maNgalam ganDamAlyAdikam nizevyate
sp001-007167_KS_05	SaraRe rakzaRe sADuH SaraRyaH
sp001-007168_KS_05	tatra sADuH iti yatpratyayaH
sp001-007169_KS_05	SaraRam gfharakzitroH ityamaraH
sp001-007170_KS_05	jagataH SaraRyaH tasya jagacCaraRyasya nirASizaH niraBilAzasya sataH Sivasya
sp001-007171_KS_05	ASIruragadaMzwrAyAm vipravAkyABilAzayoH iti SASvataH
sp001-007172_KS_05	ASayA tfzRayA upahatA dUzitA AtmavfttiH antaHkaraRavfttiH yezAm tEH eBiH maNgalEH kim
sp001-007173_KS_05	vfTA ityarTaH
sp001-007174_KS_05	pUrvam maNgalam ityekavacanasya jAtyaBiprAyatvAt eBiriti bahuvacanena parAmarSo na viruDyate
sp001-007175_KS_05	izwAvApti anizwaparihArArTino hi maNgalAcAranirbanDaH
sp001-007176_KS_05	taduBayAsaMsfzwasya tu yaTAkaTaYcit AstAm
sp001-007177_KS_05	ko doza ityarTaH
sp001-007178_KS_05	etena amaNgalAByAsaratim ityuktam pratyuktam
sp001-007179_KS_05	akiYcaneti
sp001-007180_KS_05	saH haraH
sp001-007181_KS_05	na vidyate kiYcana dravyam yasya saH akiYcanaH daridraH san
sp001-007182_KS_05	sampadAm praBavati asmAditi praBavaH kAraRam
sp001-007183_KS_05	pitfsadmagocaraH SmaSAnASrayaH san
sp001-007184_KS_05	trayARAm lokAnAm nATaH tadDitArTa ityAdinA uttarapadasamAsaH
sp001-007185_KS_05	sadevaH BImarUpaH BayaNkarAkAraH san
sp001-007186_KS_05	SivaH sOmyarUpaH ityudIryate ucyate
sp001-007187_KS_05	ataH pinAkinaH harasya yaTABUtaH arTaH yaTArTaH
sp001-007188_KS_05	tasya BAvaH yATArTyam tatvam tasya vidaH na santi
sp001-007189_KS_05	lokottaramahimnaH nirlepasya yaTAkaTaYcit avasTAnam na dozAyeti BAvaH
sp001-007190_KS_05	etena avastunirbanDapare iti parihftam veditavyam
sp001-007191_KS_05	devasya lOkikam alOkikam ca prasADanam nAstIti ASayena Aha
sp001-007192_KS_05	viBUzaReti
sp001-007193_KS_05	viSvam mUrtiH yasyeti viSvamUrteH azwamUrteH Sivasya vapuH SarIram
sp001-007194_KS_05	BUzaREH udBAsate iti BUzaRodBAsi syAt
sp001-007195_KS_05	pinadDaBogyAm uktaBujaNgamam vA syAt
sp001-007196_KS_05	pinadDeti nahyaterapipUrvAt karmaRi ktaH
sp001-007197_KS_05	vazwi BAgurirallopamavApyorupasargayoH iti akAralopaH
sp001-007198_KS_05	gajAjinAlambi syAt
sp001-007199_KS_05	aTavA dukUlaDAri syAt
sp001-007200_KS_05	kapAlam asya astIti kapAli brahmaSiraHkapAlaSeKaram vA syAt
sp001-007201_KS_05	induSekaram vA syAt
sp001-007202_KS_05	nAvaDAryate na nirDAryate
sp001-007203_KS_05	sarvam samBavatItyarTaH
sp001-007204_KS_05	etena tvameva tAvat iti Slokoktam pratyuktamiti jYeyam
sp001-007205_KS_05	ayuktarUpam kimataH param vada iti Slokoktam pratyAha
sp001-007206_KS_05	taditi
sp001-007207_KS_05	tasya Sivasya aNgam tasya saMsargam avApya AsAdya
sp001-007208_KS_05	citABasmEva rajo viSudDaye kalpate
sp001-007209_KS_05	alam paryApnotItyarTaH
sp001-007210_KS_05	alamarTayogAt namaH svastisvAhA ityAdinA caturTI
sp001-007211_KS_05	Druvam SoDakatvam
sp001-007212_KS_05	pramARasidDamityarTaH
sp001-007213_KS_05	pramARamevAha taTAhi
sp001-007214_KS_05	prasidDamevetyarTaH
sp001-007215_KS_05	nftye tARqave yaH aBinayaH arTavyaYjakacezwAviSezaH sa eva kriyA
sp001-007216_KS_05	tayA nimittena cyutam patitam
sp001-007217_KS_05	citABasmaraja iti SezaH
sp001-007218_KS_05	ambarOkasAm devAnAm mOliBiH vilipyate Driyate
sp001-007219_KS_05	aSudDam cet kaTamindrAdiBiH DriyetA ityarTApattiH anumAnam vA pramARamityarTaH
sp001-007220_KS_05	yaduktam digambaratvena niveditam vasu
sp001-007221_KS_05	iyam ca teऽnyA purato viqambanA ityAdi ca tatra uttaramAha
sp001-007222_KS_05	asampada iti
sp001-007223_KS_05	praBinnaH madasrAvI digvAraRaH diggajaH vAhanam yasya saH
sp001-007224_KS_05	ErAvatena UQa ityarTaH
sp001-007225_KS_05	vfzA devendraH asampadaH daridrasya vfzeRa gacCataH vfzaBArUQasya tasya ISvarasya pAdO
sp001-007226_KS_05	mOlinA mukuwena upagamya praRamyetyarTaH
sp001-007227_KS_05	vinidrARAm vikasitAnAm mandArARAm kalpatarukusumAnAm rajoBiH parAgEH
sp001-007228_KS_05	aruRAH aNgulayaH yayostO taToktO karoti
sp001-007229_KS_05	diggajArohiRAm indrAdInAmapi vandyasya indumOleH kim sampadA
sp001-007230_KS_05	vfzArohaRe vA ko dozaH ityarTaH
sp001-007231_KS_05	yaduktam alakzyajanmatA iti tatrottaramAha
sp001-007232_KS_05	vivakzateti
sp001-007233_KS_05	cyutAtmanA nazwasvaBAvena ata eva dozam dUzaRam vivakzatA vaktumicCatA api
sp001-007234_KS_05	tvayA ISam pratyekam alakzyajanmatA ityetadekam
sp001-007235_KS_05	vaca ityarTaH
sp001-007236_KS_05	sADu BAzitam samyaguktam
sp001-007237_KS_05	kutaH
sp001-007238_KS_05	yam ISvaram AtmaBuvaH api brahmaRaH api
sp001-007239_KS_05	brahmAtmaBUH surajyezWaH ityamaraH
sp001-007240_KS_05	kAraRam Amananti udAharanti
sp001-007241_KS_05	vidvAMsa iti SezaH
sp001-007242_KS_05	pAGrADmAsTAmnAdAR ityAdinA manAdeSaH
sp001-007243_KS_05	saH ISvaraH kaTam lakzyapraBavaH lakzyajanmA Bavizyati
sp001-007244_KS_05	anAdiniDanasya BagavataH kAraRaSaNkAkalaNkaSca nAnvizyate ityarTaH
sp001-007245_KS_05	alamiti
sp001-007246_KS_05	aTavA vivAdena kalahena alam
sp001-007247_KS_05	tvayA yaTA yena prakAreRa saH ISvaraH SrutaH
sp001-007248_KS_05	aSezam kArtsnyena taTAviDaH tAvatprakAraH eva astu
sp001-007249_KS_05	mama manastu atra ISvare BAvaH SrfNgAraH ekaH advitIyaH rasaH AsvAdyaH yasya tat taTA sTitam
sp001-007250_KS_05	taTAhi
sp001-007251_KS_05	kAmavfttiH svecCAvyavahArI vacanIyam asTAnasaNgApavAdam na Ikzate na vicArayati
sp001-007252_KS_05	na hi svecCAsaYcAriRaH lokApavAdAt biByatIti BAvaH
sp001-007253_KS_05	nivAryatAmiti
sp001-007254_KS_05	he Ali saKi AliH saKI vayasyA ca ityamaraH
sp001-007255_KS_05	sPuritottarADaraH sPuraRaBUyizWoऽzWaH ayam vawuH mARavakaH punaH kimapi vivakzuH vaktumicCuH
sp001-007256_KS_05	bruvaH sannantAt upratyayaH
sp001-007257_KS_05	nivAryatAm
sp001-007258_KS_05	tarhi vaktumeva kaTam na dadAsItyAha
sp001-007259_KS_05	taTAhi
sp001-007260_KS_05	yaH mahataH pUjyAn apaBAzate apavadati na kevalam saH pApaBAk Bavati
sp001-007261_KS_05	kintu tasmAt apaBAzamARAt puruzAt yaH SrfRoti saH api pApaBAk
sp001-007262_KS_05	BavatIti SezaH
sp001-007263_KS_05	atra smftiH guroH prAptaH parIvAdo na SrotavyaH kaTaYcana
sp001-007264_KS_05	karRO tatra piDAtavyO gantavyam vA tatoऽnyataH iti
sp001-007265_KS_05	ita iti
sp001-007266_KS_05	aTavA itaH anyatra gamizyAmIti vAdinI vadantI
sp001-007267_KS_05	stanAByAm BinnavalkalA rayavaSAt kucasrastacIrA bAlA pArvatI cacAla
sp001-007268_KS_05	vfzarAjaketanaH vfzaBaDvajaSca svarUpam AsTAya
sp001-007269_KS_05	nijarUpam ASritya kftasmitaH san tAm pArvatIm samAlalambe jagrAha
sp001-007270_KS_05	tamiti
sp001-007271_KS_05	tam devam vIkzya vepaTumatI kampavatI sarasANgayazwiH svinnagAtrI
sp001-007272_KS_05	mahAdevadarSanena devyAH sAtvikaBAvodayaH uktaH
sp001-007273_KS_05	nikzepaRAya anyatra vinyAsAya udDftam ukziptam padam aNGrim udvahantI
sp001-007274_KS_05	SElADirAjatanayA pArvatI mArge acalaH tasya vyatikareRa samAhatyA
sp001-007275_KS_05	avaroDaneneti yAvat
sp001-007276_KS_05	AkulitA samBramitA sinDuH nadIva
sp001-007277_KS_05	deSe nadaviSezeऽbDO sinDurnA sariti striyAm ityamaraH
sp001-007278_KS_05	na yayO na tasTO
sp001-007279_KS_05	lajjayA iti BAvaH
sp001-007280_KS_05	vasantatilakAvfttametat
sp001-007281_KS_05	adyeti
sp001-007282_KS_05	candramOlO Sive
sp001-007283_KS_05	he avanatANgi pArvati adya praBfti
sp001-007284_KS_05	asmAddinAdAraByetyarTaH
sp001-007285_KS_05	praBftiyogAt adyeti saptamyarTavAcinA paYcamyarTaH lakzyate
sp001-007286_KS_05	tava tapoBiH krItaH
sp001-007287_KS_05	dAsf dAne
sp001-007288_KS_05	dAsate Atmanam dadAtIti dAsaH asmIti vAdini vadati sati
sp001-007289_KS_05	sA devI ahnAya sapadi
sp001-007290_KS_05	srAgJawityaYjasAhnAya drAN maNkzu sapadi drutam ityamaraH
sp001-007291_KS_05	niyamajam tapojanyam klamam kleSam utsasarja
sp001-007292_KS_05	PalaprAptyA kleSam visasmAretyarTaH
sp001-007293_KS_05	taTAhi
sp001-007294_KS_05	kleSaH Palena PalasidDyA punarnavatAm viDatte pUrvavadeva aklizwatAm ApAdayatItyarTaH
sp001-007295_KS_05	sapalaH kleSaH na kleSa iti BAvaH
sp001-007296_KS_05	iti SrImanmahAmahopADyAya kolAcalamallinATasUriviracitayA saYjIvinIsamAKyayA vyAKyayA sametaH
sp001-007297_KS_05	SrIkAlidAsakftO kumArasamBave mahAkAvye tapaHPalodayo nAma paYcamaH sargaH
sp001-007298_KS_06_16-95	yaditi
sp001-007299_KS_06_16-95	brahma vedaH
sp001-007300_KS_06_16-95	vedastattvam tapo brahma ityamaraH
sp001-007301_KS_06_16-95	samyak niyamapUrvakam AmnAtam aDItamiti yat
sp001-007302_KS_06_16-95	agnO viDinA hutamiti yat
sp001-007303_KS_06_16-95	tapaH cAndrAyaRAdikam taptamiti ca yat tasya aDyayana ijyAtaporUpasya ASramatrayasADyasya kftsnasyApi karmaRa ityarTaH
sp001-007304_KS_06_16-95	samudAyABiprAyakam ekavacanam
sp001-007305_KS_06_16-95	anyaTA AvfttyA anvayaprasaNgAt
sp001-007306_KS_06_16-95	na ca napuMsakEkavadBAvaH anapuMsakeneti niyamAt
sp001-007307_KS_06_16-95	Palam kAryam adya naH asmAkam vipakvam
sp001-007308_KS_06_16-95	sunizpannamityarTaH
sp001-007309_KS_06_16-95	karmaRi ktaH paco vaH iti nizWAtasya vatvam
sp001-007310_KS_06_16-95	yaditi
sp001-007311_KS_06_16-95	yat yasmAt kAraRAt jagatAm aDyakzeRa aDipena tvayA vayam manoraTasya aBilAzasya
sp001-007312_KS_06_16-95	avizayam agocaram AtmanaH svasya manovizayam manodeSam AropitAH prApitAH
sp001-007313_KS_06_16-95	tasmAt vipakvam Palamiti pUrveRa sambanDaH
sp001-007314_KS_06_16-95	sakalajagadanvezwavyasya Bagavatoऽpi vayam anvezyAH BavAmaH iti paramotkfzwAH vayamiti BAvaH
sp001-007315_KS_06_16-95	yasyeti
sp001-007316_KS_06_16-95	yasya janasya cetasi varteTAH
sp001-007317_KS_06_16-95	yena smaryase ityarTaH
sp001-007318_KS_06_16-95	saH tAvat sa eva kftinAm kftakftyAnAm varaH SrezWaH
sp001-007319_KS_06_16-95	brahmaRaH vedasya veDasaH vA yoneH kAraRasya
sp001-007320_KS_06_16-95	yadvA vedapramARakasya
sp001-007321_KS_06_16-95	tava cetasi yaH vartate
sp001-007322_KS_06_16-95	tvayA smaryate ityarTaH
sp001-007323_KS_06_16-95	kim punaH
sp001-007324_KS_06_16-95	saH saH kftinAm vara iti kimu vaktavyamityarTaH
sp001-007325_KS_06_16-95	satyamiti
sp001-007326_KS_06_16-95	arkAt sUryAcca somAcca candrAcca param uccEH padam sTAnam aDyAsmahe tizWAmaH
sp001-007327_KS_06_16-95	vayamiti SezaH
sp001-007328_KS_06_16-95	satyam
sp001-007329_KS_06_16-95	aDiSINsTAsAm karma iti karmatvam
sp001-007330_KS_06_16-95	adya tu tava kartuH
sp001-007331_KS_06_16-95	smaraRameva anugrahaH prasAdaH tasmAdDetoH
sp001-007332_KS_06_16-95	tAByAm arkenduByAm uccEstaram atyuccam padam
sp001-007333_KS_06_16-95	aDyAsmahe iti sambanDaH
sp001-007334_KS_06_16-95	uccEstaramiti dravyaprakarzatvAt na AmupratyayaH
sp001-007335_KS_06_16-95	tvaditi
sp001-007336_KS_06_16-95	vayam tvayA samBAvitam satkftam tvatsamBAvitam AtmAnam AtmasvarUpam
sp001-007337_KS_06_16-95	bahu aDikam yaTA taTA manyAmahe
sp001-007338_KS_06_16-95	taTAhi
sp001-007339_KS_06_16-95	uttamAdaraH satpuruzakartfkaH satkAraH
sp001-007340_KS_06_16-95	svaguRezu vizaye prAyeRa BUmnA pratyayam viSvAsam ADatte janayati
sp001-007341_KS_06_16-95	sarvasyApi mahAjanaparigraha eva pUjyatAheturityarTaH
sp001-007342_KS_06_16-95	yeti
sp001-007343_KS_06_16-95	he virUpAkza tvadanuDyAnasamBavA tvatkartfkasmaraRajanyA naH asmAkam
sp001-007344_KS_06_16-95	yA prItiH sA prItiH tuByam kim Avedyate kimarTam nivedyate
sp001-007345_KS_06_16-95	taTAhi
sp001-007346_KS_06_16-95	dehinAm prARinAm antarAtmA antaryAmI asi
sp001-007347_KS_06_16-95	sarvasAkziRA tvayA asmatprItiH anAveditApi jYAyate eva yataH
sp001-007348_KS_06_16-95	tato na budDaboDanam samBavatIti BAvaH
sp001-007349_KS_06_16-95	sAkzAditi
sp001-007350_KS_06_16-95	he deva sAkzAt pratyakzeRa dfzwaH asi
sp001-007351_KS_06_16-95	aYjasA punaH tattvatastu tvAm vayam na vidmaH
sp001-007352_KS_06_16-95	dfSyamAnasya rUpasya atAtvikatvAditi BAvaH
sp001-007353_KS_06_16-95	ataH prasIda anugfhARa
sp001-007354_KS_06_16-95	AtmAnam nijasvarUpam kaTaya
sp001-007355_KS_06_16-95	na ca akaTitam tat suboDamityAha
sp001-007356_KS_06_16-95	DiyAm budDInAm paTi na vartase ataH tvayA eva tvadrUpam kaTanIyamityarTaH
sp001-007357_KS_06_16-95	tAttvikaMrUpam tAvadAstAm na dfSyamAnamapi rUpam tattvataH rUpayitum SakyamityAha
sp001-007358_KS_06_16-95	kimiti
sp001-007359_KS_06_16-95	he deva ezaH dfSyamAnaH te BAgaH mUrtiH kim
sp001-007360_KS_06_16-95	yena BAgena vyaktam prapaYcam sfjasi saH
sp001-007361_KS_06_16-95	yattadoH nityasambanDAt sarvatra tacCabdaH aDyAhAryaH
sp001-007362_KS_06_16-95	uta yena BAgena tadvyaktam biBarzi pAlayasi saH vA
sp001-007363_KS_06_16-95	aTa yaH BAgaH tasya viSvasya saMhartA saH vA
sp001-007364_KS_06_16-95	kimAdayaH sandehe
sp001-007365_KS_06_16-95	katamaH
sp001-007366_KS_06_16-95	brahmavizRumaheSvarezu ayam katamaH BAgaH taducyatAmityarTaH
sp001-007367_KS_06_16-95	aTaveti
sp001-007368_KS_06_16-95	aTavA he deva sumahatI
sp001-007369_KS_06_16-95	guhyatamatvAt atidurlaBA ityarTaH
sp001-007370_KS_06_16-95	ezA prArTanA nijarUpanirUpaRaprArTanA tizWatu
sp001-007371_KS_06_16-95	kintu cintitena cintitAH vA upasTitAH cintitopasTitAH
sp001-007372_KS_06_16-95	tAn naH asmAMstAvat SADi AjYApaya
sp001-007373_KS_06_16-95	kim karavAma prArTanAyAm low
sp001-007374_KS_06_16-95	alam aprastutena prastute tAvat niyuNkzva ityarTaH
sp001-007375_KS_06_16-95	aTeti
sp001-007376_KS_06_16-95	aTa parameSvaraH mOligatasya indoH tanvIm alpAm
sp001-007377_KS_06_16-95	kalAmAtratvAditi BAvaH
sp001-007378_KS_06_16-95	praBAm kAntim viSadEH SuBrEH daSanAMSuBiH upacinvan varDayan pratyAha
sp001-007379_KS_06_16-95	pratyuvAca ityarTaH
sp001-007380_KS_06_16-95	viditamiti
sp001-007381_KS_06_16-95	he munayaH kAScidapi me pravfttayaH vyApArAH svArTAH na Bavanti yaTA taTA vaH yuzmAkam viditam
sp001-007382_KS_06_16-95	vAkyArTaH karma
sp001-007383_KS_06_16-95	budDyarTatvAt vartamAne ktaH tadyogAt zazWI
sp001-007384_KS_06_16-95	pravfttipArArTye pramARamAha
sp001-007385_KS_06_16-95	azwABiH mUrtiBiH itTamBUtaH imam prakAram parArTapravfttirUpam prAptaH
sp001-007386_KS_06_16-95	BU prApto iti DAtoH kartari ktaH
sp001-007387_KS_06_16-95	sUcitaH jYApitaH asmi
sp001-007388_KS_06_16-95	matsvamUrticezwayA svapArArTyam anumeyamityarTaH
sp001-007389_KS_06_16-95	soऽhamiti
sp001-007390_KS_06_16-95	saH parArTavfttiH aham tfzRAturEH cAtakEH vfzwim vidyutvAn meGaH iva
sp001-007391_KS_06_16-95	ariviprakftEH SatrupIqitEH devEH prasUtim putrotpAdanam prati yAcitaH
sp001-007392_KS_06_16-95	yAcateH duhAditvAt apraDAne karmaRi ktaH
sp001-007393_KS_06_16-95	ata iti
sp001-007394_KS_06_16-95	ataH suraprArTitatvAdDetoH Atmajanmane putrAya
sp001-007395_KS_06_16-95	putram utpAdayitumityarTaH
sp001-007396_KS_06_16-95	kriyArTopapadasya ityAdinA caturTI
sp001-007397_KS_06_16-95	pArvatIm yajamAnaH yazwA
sp001-007398_KS_06_16-95	pUNyajoH SAnan iti SAnanpratyayaH
sp001-007399_KS_06_16-95	havirBoktuH agneH utpattaye araRim agnimanTanAdAruviSezamiva
sp001-007400_KS_06_16-95	nirmanTyadAruRi tvaraRirdvayoH ityamaraH
sp001-007401_KS_06_16-95	Ahartum saNgrahItumicCAmi
sp001-007402_KS_06_16-95	tAmiti
sp001-007403_KS_06_16-95	asmadarTe asmatprayojane nimitte sati yuzmABiH tAm pArvatIm himAlayaH himavAn yAcitavyaH
sp001-007404_KS_06_16-95	yAceH duhAditvAt apraDAne karmaRi tavyapratyayaH
sp001-007405_KS_06_16-95	AvaSyakam ca etadityAha
sp001-007406_KS_06_16-95	sadBiH satpuruzEH anuzWitAH saNGawitAH sambanDAH yOnAdayaH
sp001-007407_KS_06_16-95	vikriyAyE vEkalyotpAdanAya na kalpante na paryApnuvanti
sp001-007408_KS_06_16-95	na samarTAH ityarTaH
sp001-007409_KS_06_16-95	alamarTayogAt caturTI
sp001-007410_KS_06_16-95	na cAham lOllyAt striyamicCAmi kintu devopakArAya
sp001-007411_KS_06_16-95	yadyevam niKiladevezu vidyamAnezu himagireH SilABUtasya kanyApariRayecCA kaTamityukte
sp001-007412_KS_06_16-95	sa eva me SlAGyasambanDaH atra BavAn himavAn ityAha
sp001-007413_KS_06_16-95	unnateneti
sp001-007414_KS_06_16-95	unnatena prAMSunA prasidDena ca sTitimatA pratizWAvatA
sp001-007415_KS_06_16-95	BuvaH Duram BAram udvahatA
sp001-007416_KS_06_16-95	nirvAhakeRa ityarTaH
sp001-007417_KS_06_16-95	tena himavatA yojitaH saNGawitaH sambanDaH yOnasambanDaH yasya tam
sp001-007418_KS_06_16-95	mAmapi avaYcitam avyAmohitam vitta jAnIta
sp001-007419_KS_06_16-95	vida jYAne iti DAtorlow
sp001-007420_KS_06_16-95	evamiti
sp001-007421_KS_06_16-95	kanyArTam kanyApradAnAya saH himavAn evam vAcyaH iti vaH yuzmaByam na upadiSyate
sp001-007422_KS_06_16-95	kutaH
sp001-007423_KS_06_16-95	hi yasmAt sADavaH vidvAMsaH BavadBiH praRItam smftirUpeRa nibadDam AcAramAm Amananti upadiSanti
sp001-007424_KS_06_16-95	na hi svayam upadezwAraH paropadeSam apekzante ityarTaH
sp001-007425_KS_06_16-95	Aryeti
sp001-007426_KS_06_16-95	AryA pUjya arunDatI api tatra vivAhakftye vyApAram sAhAyyam kartum arhati
sp001-007427_KS_06_16-95	taTAhi
sp001-007428_KS_06_16-95	prAyeRa prAcuryeRa evam viDe kArye vivAhAdikArye
sp001-007429_KS_06_16-95	durGawe ityarTaH
sp001-007430_KS_06_16-95	puranDrIRAm kuwumbinInAm
sp001-007431_KS_06_16-95	syAttu kuwumbinI
sp001-007432_KS_06_16-95	puranDrI ityamaraH
sp001-007433_KS_06_16-95	pragalBatA cAturyam
sp001-007434_KS_06_16-95	strIpraDAnezu kftyezu strIRAmeva GawanApAwavamiti BAvaH
sp001-007435_KS_06_16-95	taditi
sp001-007436_KS_06_16-95	tat tasmAt kAraRAt ozaDiprasTam nAma himavatpuram himavannagaram
sp001-007437_KS_06_16-95	sidDaye kAryasidDyarTam prayAta gacCata
sp001-007438_KS_06_16-95	asmin purovartini
sp001-007439_KS_06_16-95	mahAkoSI nAma tatratyA kAcinnadI tasyAH prapAte BfgO eva
sp001-007440_KS_06_16-95	sA nadI yatra patati tasminnityarTaH
sp001-007441_KS_06_16-95	prapAtastvatawo BfguH ityamaraH
sp001-007442_KS_06_16-95	naH asmAkam punaH saNgamaH
sp001-007443_KS_06_16-95	astviti SezaH
sp001-007444_KS_06_16-95	BavatsamAgamam pratipAlayan aham ihEva nivatsyAmi ityarTaH
sp001-007445_KS_06_16-95	tasminniti
sp001-007446_KS_06_16-95	saMyaminAm yoginAm Adye tasmin ISvare pariRayonmuKe vivAhotsuke jAte sati prajApateH ime prAjApatyAH
sp001-007447_KS_06_16-95	brahmaputrAH ityarTaH
sp001-007448_KS_06_16-95	tapasvinaH munayaH parigrahEH patnIBiH vrIqAm
sp001-007449_KS_06_16-95	gArhasTyanimittAmityarTaH
sp001-007450_KS_06_16-95	patnIparijanAdAnamUlaSApAH parigrahAH ityamaraH
sp001-007451_KS_06_16-95	jahuH tatyajuH
sp001-007452_KS_06_16-95	jahAteH liwi rUpam
sp001-007453_KS_06_16-95	na hi samAnaguRadozezu vrIqAgamaH astIti BAvaH
sp001-007454_KS_06_16-95	tata iti
sp001-007455_KS_06_16-95	tataH anantaram munimaRqalam munisamUhaH paramamityuktvA omityuktvA
sp001-007456_KS_06_16-95	anumanya ityarTaH
sp001-007457_KS_06_16-95	avyayametat
sp001-007458_KS_06_16-95	omevam paramam matam ityamaraH
sp001-007459_KS_06_16-95	pratasTe
sp001-007460_KS_06_16-95	BagavAn ISvaraH api praTamoddizwam pUrvasaNketitam Aspadam sTAnam mahAkoSIprapAtam samprAptaH
sp001-007461_KS_06_16-95	ta iti
sp001-007462_KS_06_16-95	manasA samaraMhasaH manastulyavegAH te paramarzayaSca
sp001-007463_KS_06_16-95	pUrvaSlokokta ISvarasamuccayArTaH cakAraH
sp001-007464_KS_06_16-95	asivat SyAmam nIlam AkASam Kam prati utpatya ozaDiprasTam himavatpuram AseduH
sp001-007465_KS_06_16-95	sadyaH prApurityarTaH
sp001-007466_KS_06_16-95	alakAmiti
sp001-007467_KS_06_16-95	vasusampadAm DanasamfdDInAm vasatim sTAnam alakAm kuberanagarIm ativAhya
sp001-007468_KS_06_16-95	paricCidyeti yAvat
sp001-007469_KS_06_16-95	upaniveSitamiva sTitam
sp001-007470_KS_06_16-95	taTA svargasya aBizyandaH atirekaH
sp001-007471_KS_06_16-95	atiriktajana iti yAvat
sp001-007472_KS_06_16-95	tasya vamanam niHsAraRam kftvA upaniveSitamiva sTitam
sp001-007473_KS_06_16-95	uBayatrApi kOwilyaH
sp001-007474_KS_06_16-95	BUtapUrvamaBUtapUrvam vA janapadam paradeSApavAdena svadeSABizyandavamanena vA niveSayet iti
sp001-007475_KS_06_16-95	alakA amarAvatyatiSayitasamfdDikam ityarTaH
sp001-007476_KS_06_16-95	gaNgeti
sp001-007477_KS_06_16-95	gaNgAyAH srotoBiH pravAhEH parikziptam parivezwitam
sp001-007478_KS_06_16-95	tEreva sapariKamityarTaH
sp001-007479_KS_06_16-95	vapraH cayaH
sp001-007480_KS_06_16-95	prAkAracEtyamiti yAvat
sp001-007481_KS_06_16-95	syAccayo vapramastriyAm ityamaraH
sp001-007482_KS_06_16-95	tasya antaH maDye jvalitAH prakASamAnAH ozaDayaH yasya tat taToktam
sp001-007483_KS_06_16-95	jvalitOzaDitvAt rAtrizu saYcAriRAm dIpanirapekzamityarTaH
sp001-007484_KS_06_16-95	bfhat vipulaH maRiSilAnAm mARikyAnAm sAlaH prAkAraH yasya tat taToktam
sp001-007485_KS_06_16-95	prAkAro varaRaH sAlaH ityamaraH
sp001-007486_KS_06_16-95	ata eva guptAvapi saMvaraReऽpi manoharam
sp001-007487_KS_06_16-95	akftrimadurgasaMvaraRamiti BAvaH
sp001-007488_KS_06_16-95	jiteti
sp001-007489_KS_06_16-95	yatra pure nAgAH gajAH jitam siMheByaH Bayam yEste taToktAH
sp001-007490_KS_06_16-95	siMhADikabalAH ityarTaH
sp001-007491_KS_06_16-95	nATastu padam tuzArasrutiDOtaraktam ityetat viroDaBayAt vItavItaBayAH iti papAWa
